Progress,Duration (in seconds),Finished,UserLanguage,HPVVaccine_CR,PID,consent_agree,timer_control_First Click,timer_control_Last Click,timer_control_Page Submit,timer_control_Click Count,timer_selforothers_First Click,timer_selforothers_Last Click,timer_selforothers_Page Submit,timer_selforothers_Click Count,timer_both_First Click,timer_both_Last Click,timer_both_Page Submit,timer_both_Click Count,intention_likelihood_1,infotrust_1,vaxtrust_safe_1,vaxtrust_effective_1,vaccine_benefit _1,vaccine_risk_1,vaccine_worried_1,HPV_sideeffect_1,HPV_healththreat_1,HPV_infectionthreat_1,subnorm_people_1,subnorm_expectation_1,subnorm_want_1,becontrol_uptome_1,becontrol_control_1,becontrol_confidence_1,attention_check_1,comprehension_1,decision_rationale,general_attitudes_1,general_attitudes_2,general_attitudes_3,general_attitudes_4,general_attitudes_5,general_attitudes_6,general_attitudes_7,general_attitudes_8,AC_Qs_1,AC_Qs_2,AC_Qs_3,AC_Qs_4,AC_Qs_5,AC_Qs_6,AC_Qs_7,AC_Qs_8,AC_Qs_9,AC_Qs_10,AC_Qs_11,AC_Qs_12,AC_Qs_13,AC_Qs_14,AC_Qs_15,AC_Qs_16,AC_Qs_17,AC_Qs_18,AC_Qs_19,AC_Qs_20,AC_Qs_21,AC_Qs_22,AC_Qs_23,AC_Qs_24,sex_history,sex_active,sex_partnernum,relationship_status,rela_exclusive,age,ethnicity,education,occupation,income,suggestions,study_content,honest_check,Clicked1,Condition,CTA,Time_Amount
100,16,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,5,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,181,1,EN,3,,1,8.223,33.752,34.976,8,,,,,,,,,50,4,3,4,51,50,3,3,3,3,4,4,4,4,4,4,5,5,I don’t have the time and effort to pursue it,5,3,3,4,3,3,4,3,8,9,7,6,8,9,7,10,9,8,9,7,9,6,8,9,7,8,6,8,9,7,8,10,2,2,,1,,22,1,4,6,5,,,1,0,Control,Get vaccinated against HPV today.,30
100,10,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,2179,1,EN,3,,1,20.557,32.897,33.822,8,,,,,,,,,4,5,5,5,95,27,1,3,2,5,7,5,6,1,7,7,5,5,For my own safety. If I get a partner it could be Ann additional safe guard from std. ,2,6,1,6,3,3,5,6,9,10,9,6,8,10,10,10,7,9,6,10,1,9,5,10,7,6,9,10,9,1,4,7,3,3,,1,,23,2,5,1,3,No,American ideals,1,0,Control,Get vaccinated against HPV today.,30
100,5,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,4,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,8,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,639,1,EN,3,,1,,,,,15.34,148.924,149.727,48,,,,,100,5,5,5,87,27,2,2,2,2,6,6,7,3,6,1,5,6,It's just smart to get a vacation Then something dangerous,4,6,4,5,6,2,5,6,7,10,8,7,8,6,9,7,10,9,8,9,6,2,4,7,8,4,6,9,10,9,8,2,1,1,5,1,,19,1,2,3,1,,,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,488,1,EN,3,,1,,,,,0.739,51.845,53.314,7,,,,,100,5,5,6,90,40,3,4,3,2,6,6,2,1,6,3,5,7,I do my research and I am an optimistic person ,2,6,3,5,2,1,6,6,10,9,9,8,9,10,10,9,7,8,10,10,8,10,10,10,8,7,10,7,9,6,9,7,2,2,,6,1,24,2,2,1,1,None,,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,355,1,EN,3,,1,,,,,1.761,46.915,71.309,14,,,,,51,4,4,4,31,24,2,3,3,3,5,4,4,6,7,2,5,4,Because it just a way of me saying i might or might wont get the vaccine but its a chance i will.,3,4,2,3,2,2,3,4,6,8,5,10,10,6,6,8,4,8,9,5,10,9,9,10,6,6,6,2,9,8,8,4,2,2,,1,,26,2,2,4,2,,I think the study was great,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,3,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,8,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,419,1,EN,3,,1,,,,,17.869,44.996,46.089,18,,,,,51,5,4,5,90,59,4,3,2,4,4,3,2,1,7,1,5,5,The vaccine sounded important and if I need to take the vaccine for this survey i wouldn’t mind so that’s why i answered the way I did in the last question ,6,4,6,5,5,3,6,6,6,8,9,4,10,8,4,5,7,8,10,7,5,2,4,5,6,1,9,10,10,5,8,7,1,1,2,1,,18,2,2,1,2,,Vaccines ,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,794,1,EN,2,,1,,,,,,,,,4.295,62.816,64.894,24,26,5,3,4,70,50,3,5,3,3,5,7,7,4,7,1,5,6,Due to age and financial status I personally can’t afford to have more medical bills. Also I am not sure if I am already vaccinated. I am also only 22 years old so the next 3 months seems a little to early especially with my lack of personal change ,5,5,5,3,6,4,4,5,8,10,6,4,9,5,6,8,5,6,10,5,4,8,6,9,6,4,5,8,6,2,1,4,1,1,2,2,1,22,1,2,1,5,Thank you :)  made me sit and really think about those qualities of life,Personal preferences about general ideologies,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,37,1,EN,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,16,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,21,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,7,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,3,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,319,1,EN,3,,1,0.735,49.481,51.7,12,,,,,,,,,6,1,1,1,2,100,5,5,5,5,1,1,1,7,7,7,5,5,I don’t trust any of the vaccines that they’ve recently made.,5,1,6,1,6,6,1,1,7,8,5,6,1,5,4,4,2,5,2,4,5,5,1,2,2,2,2,4,1,1,2,4,2,2,,1,,20,2,2,4,3,N/A,Vaccines ,1,0,Control,Get vaccinated against HPV today.,30
100,1615,1,EN,3,,1,,,,,,,,,1.147,60.968,62.952,27,61,2,3,2,11,9,1,3,3,3,5,4,4,6,5,6,5,5,I don’t feel like it is really important,5,3,2,3,5,4,3,3,10,6,9,10,8,8,9,10,7,10,9,10,10,8,10,10,8,10,8,7,8,10,8,10,3,3,,1,,17,1,1,2,1,,The effectiveness of vaccines,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,4,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,5,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,250,1,EN,3,,1,,,,,,,,,0.59,62.003,63.568,38,92,5,5,5,86,44,3,4,4,3,6,6,6,6,6,5,5,6,I feel it is a good idea after the side affects listed in the information presented ,4,4,4,3,5,4,4,4,7,9,9,6,9,8,9,8,10,7,8,6,6,7,9,8,9,6,6,8,7,4,7,4,2,2,,1,,21,1,2,6,3,,HPV,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,11,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,2,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,346,1,EN,3,,1,43.243,45.561,64.25,2,,,,,,,,,53,4,4,5,92,56,4,3,3,3,6,6,6,2,4,4,5,4,I usually avoid people and so I’m not at much risk ,4,5,4,5,4,4,4,5,5,6,7,7,6,6,6,8,6,8,5,6,7,5,6,8,7,6,6,6,8,6,6,7,1,2,2,1,,26,1,2,4,1,,HPV,1,0,Control,Get vaccinated against HPV today.,30
100,179,1,EN,3,,1,,,,,,,,,39.042,44.453,69.535,7,84,5,6,5,88,85,5,5,4,4,6,5,7,7,6,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,280,1,EN,2,,1,,,,,,,,,0.871,64.088,65.048,50,30,3,4,5,49,40,3,3,4,5,4,4,4,7,2,4,5,4,Because im my own person,3,3,5,3,3,3,4,4,6,4,9,5,7,6,1,5,7,7,8,8,8,8,9,2,8,8,4,5,5,6,6,7,2,2,,2,3,22,2,3,6,4,Ok,Hiv vaccine ,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,7,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,502,1,EN,2,,1,,,,,1.613,59.692,100.794,15,,,,,30,3,3,3,30,30,3,2,2,2,4,2,4,3,3,3,5,4,I might get it when I need it in a few months ,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,6,4,4,4,4,2,5,5,5,4,4,4,2,1,6,4,4,2,2,,1,,18,1,2,6,1,,,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,4,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,8036,1,EN,3,,1,,,,,0.699,45.15,46.359,9,,,,,31,6,6,5,56,1,1,1,2,3,1,7,1,4,6,1,5,6,It’s not at the top of my piroty,1,6,1,6,3,1,6,6,10,10,10,10,10,10,10,8,10,10,10,2,1,10,10,10,10,1,10,10,10,1,10,10,2,2,,1,,19,7,2,4,2,,,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,684,1,EN,,,1,,,,,2.565,82.961,90.686,8,,,,,10,4,4,4,90,18,3,2,5,5,4,4,5,5,4,5,5,4,"If what was said is true then the only way i can get HPV is through physical contact, then i shouldn't really be at risk, since im not in any type of physical relationship. So since im hardly at risk, i dont think ill be getting a HPV vaccine anytime soon.",4,6,4,4,3,2,6,5,5,9,9,4,9,10,10,8,7,8,9,10,4,9,2,10,10,4,10,8,10,4,10,8,2,2,,1,,18,2,2,2,2,,To help people identify if they are at risk to getting HPV.,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,286,1,EN,,,1,,,,,6.392,52.139,52.557,2,,,,,100,4,5,6,100,0,1,1,1,4,6,6,6,4,5,1,5,7,"probably 100, I think the information presented is accurate and should be considered heavily in terms of taking care of myself",1,6,1,5,2,1,6,6,8,9,6,2,7,5,7,9,4,6,8,8,1,8,8,4,8,6,8,10,9,4,2,1,2,2,,1,,24,5,4,6,4,,vaccine study,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
2,6348,0,EN,,6287d1265b5e07549d3f39c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,3,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,6,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,3,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,21,1,EN,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,7,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,24,1,EN,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,5,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,113,1,EN,3,,1,,,,,0.869,53.551,54.201,27,,,,,1,4,4,4,45,44,3,3,3,3,4,4,5,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,101,1,EN,2,,1,,,,,0.784,48.901,50.584,21,,,,,60,4,4,5,69,69,4,4,4,4,4,4,4,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,2,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,13,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,319,1,EN,2,,1,,,,,0.833,32.153,46.508,24,,,,,38,4,3,4,45,35,2,3,2,3,3,3,4,4,4,4,5,4,I made that choice because it was the best choice for me to make. I have to pick the right one just to get by .,3,4,3,3,4,3,3,3,8,7,6,7,7,6,7,9,8,7,8,9,6,6,6,6,5,5,4,5,5,7,7,7,1,2,4,1,,21,2,2,2,1,None,It’s about good stuff ,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,349,1,EN,3,,1,,,,,4.222,45.802,48.94,10,,,,,38,5,2,4,28,67,3,2,4,3,2,7,2,2,5,3,5,3,I believe of naturally healing without medication ,2,5,3,4,2,5,5,3,4,2,5,1,5,5,1,9,2,2,5,1,1,7,4,4,1,7,6,5,7,5,2,6,1,1,4,1,,24,2,2,6,2,This survey was great ,The study was very helpful ,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,504,1,EN,2,,1,1.313,28.869,44.839,5,,,,,,,,,65,5,5,6,81,40,2,2,3,2,6,5,6,2,6,1,5,7,"Because i want to reduce the risk of catching the disease however , i dont see it as a big threat or problem to my everyday life",6,5,2,4,3,1,5,6,10,2,5,7,10,9,1,8,6,10,8,8,6,4,7,8,9,8,2,7,6,8,10,7,1,1,2,4,2,25,3,4,1,3,,HPV,1,0,Control,Get vaccinated against HPV today.,30
100,387,1,EN,3,,1,,,,,9.152,31.111,53.066,6,,,,,0,3,3,3,10,0,2,2,2,3,1,1,1,1,7,1,5,7,"because I'm not sexually active, so there's no need for me to get a vaccine for a sexually transmitted disease.",6,4,2,4,2,2,3,4,7,8,6,9,10,10,9,9,8,9,10,8,8,8,7,10,9,8,10,10,10,5,10,8,2,2,,1,,22,7,2,5,2,,Trying to educate people on the safety and efficacy of vaccines.,1,1,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,515,1,EN,3,,1,,,,,,,,,12.157,72.259,74.554,10,33,3,4,3,33,64,3,4,3,3,4,4,3,4,3,5,5,5,Because it has its ups and downs it’s vaccine and I don’t want to risk nothing at all.,4,3,4,4,3,3,4,3,5,4,6,4,7,6,8,8,5,4,8,6,8,5,6,4,7,5,8,4,6,8,8,6,1,1,1,6,2,21,2,3,1,3,Nothing at all,I’m not sure,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,493,1,EN,3,,1,,,,,4.097,236.947,237.588,17,,,,,96,6,6,6,93,100,5,5,5,5,7,7,7,7,7,7,5,6,I'm certain I probably have it but there never a good time to find out.,5,5,2,5,5,2,5,5,10,5,7,8,4,7,8,1,10,5,2,7,5,5,9,7,2,10,1,8,4,6,8,9,2,2,,6,1,24,2,3,1,3,,This study was about HPV ,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,7,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,709,1,EN,,,1,0.502,46.339,49.199,6,,,,,,,,,70,4,4,4,60,40,1,4,1,1,4,5,5,1,1,5,5,5,"As long as it can help me avoid getting sick, I will definitely try it  ",1,4,1,4,1,1,4,4,10,1,7,8,9,10,9,10,8,7,8,9,10,9,1,8,9,8,7,9,6,8,9,2,1,1,1,4,1,20,2,2,2,3,It was fun ,It was a good study ,1,0,Control,Get vaccinated against HPV today.,30
100,123,1,EN,2,,1,,,,,0.73,62.537,64.192,17,,,,,35,3,3,3,52,52,3,3,3,3,1,1,1,1,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,6,1,EN,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,1,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,8,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,438,1,EN,3,,1,4.497,113.019,115.562,17,,,,,,,,,7,3,3,3,49,47,3,3,3,3,3,3,3,4,4,4,5,4,I dint think I am going to get it because I don’t trust vaccines ,6,4,6,3,6,6,2,2,10,9,10,10,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,8,10,9,1,1,1,2,1,23,2,3,1,4,,I liked it and it actually taught me something that I dint know ,1,0,Control,Get vaccinated against HPV today.,30
100,215,1,EN,3,,1,,,,,0.651,44.071,45.887,26,,,,,92,5,5,5,64,17,4,5,4,4,6,6,6,6,5,6,5,5,i like crypto cause it's peer 2 peer transactions. everything is remotely logged on te blockchain,5,5,4,4,5,4,6,4,4,2,6,4,2,1,5,4,2,4,4,2,2,4,2,1,4,4,6,5,4,2,5,2,1,1,4,1,,24,1,4,1,2,i like crypto cause it's peer 2 peer transactions. everything is remotely logged on te blockchain,protection from sexual diseases and how to protect yourself and partners ,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,8,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,5,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,31,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,3,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,226,1,EN,3,,1,,,,,0.682,22.222,45.844,11,,,,,12,3,2,2,19,78,4,3,4,4,5,3,3,2,3,3,5,4,I do not need this vaccine. I have no need to prevent this disease as it is not a threat in my life,3,3,2,4,5,5,3,3,6,9,4,5,7,7,1,5,9,10,6,4,7,5,8,6,8,9,6,4,6,10,2,9,3,3,,6,1,25,1,5,1,5,,,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,7,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,2265,1,EN,2,,1,,,,,,,,,0.982,63.458,66.567,6,95,4,4,3,99,20,4,3,4,2,3,4,2,4,3,5,5,7,As soon as I get a day off I will go and get the vaccine ,4,4,4,5,3,1,4,4,10,10,5,7,9,6,8,5,10,7,10,8,9,9,8,9,10,5,9,10,8,9,7,9,1,1,2,1,,24,2,3,1,3,Nothing ,It was informative and concise which I love ,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,77,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,1231,1,EN,2,,1,0.668,72.486,73.492,19,,,,,,,,,70,4,4,4,62,0,1,1,1,2,4,4,5,7,7,1,5,7,Lol answer to fast I don't have to worry,6,4,6,3,5,4,1,3,1,5,10,2,4,6,6,1,8,2,5,9,8,4,6,1,6,6,6,6,6,6,1,1,2,2,,1,,23,2,2,4,1,Thanks ,Thanks for info,1,0,Control,Get vaccinated against HPV today.,30
100,579,1,EN,3,,1,,,,,0.91,46.16,47.301,12,,,,,61,6,6,6,62,2,1,1,1,3,4,4,1,3,7,1,5,3,Not on my top priority ,1,6,1,6,1,1,6,6,7,10,10,1,9,8,10,8,10,9,8,10,1,10,10,9,9,10,7,1,10,1,8,1,2,2,,1,,19,3,2,4,2,,,2,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,414,1,EN,2,,1,,,,,,,,,1.785,55.968,110.262,18,68,4,4,4,64,19,3,1,3,3,4,5,4,6,6,2,5,5,i will be signing up for the vaccine in my nearest store.,2,4,4,4,2,2,4,4,9,4,4,8,8,6,7,8,7,5,7,8,8,6,7,7,5,6,7,7,6,7,7,7,2,2,,1,,26,5,4,1,3,not really,HPV Vaccine,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,274,1,EN,2,,1,1.156,31.961,33.149,13,,,,,,,,,100,6,5,4,100,49,3,3,5,2,6,7,5,7,7,1,5,7,So I can stay safe beforehand ,3,6,3,3,3,3,4,4,6,6,6,7,7,7,9,8,9,8,7,7,10,10,8,9,8,10,9,10,10,9,8,6,1,1,1,1,,19,1,2,1,2,,,1,0,Control,Get vaccinated against HPV today.,30
100,450,1,EN,3,,1,,,,,0,0,53.347,0,,,,,60,3,2,3,54,64,2,3,3,3,4,5,4,1,7,1,5,7,if I come around to it,5,3,6,3,5,5,3,3,7,9,10,8,9,10,10,7,10,8,8,10,7,10,6,8,9,7,10,10,8,7,7,7,1,1,3,2,1,22,4,2,1,2,it was cool,it was cool,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,7,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,2,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,7,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,2,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,9,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,168,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,6,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,578,1,EN,3,,1,,,,,,,,,24.188,26.976,63.881,3,70,5,4,5,62,80,4,4,4,4,5,5,5,5,5,6,5,5,It makes sense to get it,5,5,1,5,1,1,5,4,8,7,9,8,7,9,8,7,8,7,9,7,8,7,9,7,6,8,7,9,8,7,8,9,1,1,1,2,1,19,1,2,1,3,,Vaccines,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,732,1,EN,3,,1,,,,,1.551,64.131,66.532,2,,,,,2,2,2,2,12,11,1,1,1,1,2,2,2,2,2,3,5,2,I just think it’s the best choice,2,2,2,2,2,2,2,2,7,6,5,8,6,6,7,5,5,6,6,6,6,7,5,6,6,6,6,5,6,6,7,7,2,2,,1,,21,2,4,2,3,This survey was great,The vaccine,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,4,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,6,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,5,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,372,1,EN,2,,1,0.893,40.392,41.393,28,,,,,,,,,51,5,5,5,45,46,3,3,3,3,7,6,6,4,4,4,5,4,i might need to get it,3,4,3,4,4,4,4,4,8,8,8,7,8,7,8,8,8,6,6,7,8,9,8,7,8,8,8,8,7,7,8,8,1,1,1,2,1,20,1,2,1,2,no thank you,vaccine ,1,0,Control,Get vaccinated against HPV today.,30
100,18,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
